#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
26.00 , 20.26 , 4.26 , 5, ON
26.00 , 20.18 , 4.18 , 5, ON
26.00 , 20.13 , 4.13 , 5, ON
26.00 , 20.05 , 4.05 , 5, ON
26.00 , 19.99 , 3.99 , 5, ON
26.00 , 19.95 , 3.95 , 5, ON
26.00 , 19.89 , 3.89 , 5, ON
26.00 , 19.84 , 3.84 , 5, ON
26.00 , 19.84 , 3.84 , 5, ON
26.00 , 19.79 , 3.79 , 5, ON
26.00 , 19.74 , 3.74 , 5, ON
26.00 , 19.70 , 3.70 , 5, ON
26.00 , 19.66 , 3.66 , 5, ON
26.00 , 19.62 , 3.62 , 5, ON
26.00 , 19.57 , 3.57 , 5, ON
26.00 , 19.53 , 3.53 , 5, ON
26.00 , 19.49 , 3.49 , 5, ON
26.00 , 19.48 , 3.48 , 5, ON
26.00 , 19.43 , 3.43 , 5, ON
26.00 , 19.39 , 3.39 , 5, ON
26.00 , 19.38 , 3.38 , 5, ON
26.00 , 19.33 , 3.33 , 5, ON
26.00 , 19.30 , 3.30 , 5, ON
26.00 , 19.31 , 3.31 , 5, ON
26.00 , 19.29 , 3.29 , 5, ON
26.00 , 19.29 , 3.29 , 5, ON
26.00 , 19.28 , 3.28 , 5, ON
26.00 , 19.26 , 3.26 , 5, ON
26.00 , 19.24 , 3.24 , 5, ON
26.00 , 19.24 , 3.24 , 5, ON
26.00 , 19.22 , 3.22 , 5, ON
26.00 , 19.20 , 3.20 , 5, ON
26.00 , 19.17 , 3.17 , 5, ON
26.00 , 19.19 , 3.19 , 5, ON
26.00 , 19.19 , 3.19 , 5, ON
26.00 , 19.20 , 3.20 , 5, ON
26.00 , 19.01 , 3.01 , 5, ON
26.00 , 18.59 , 2.59 , 5, ON
26.00 , 18.19 , 2.19 , 5, ON
26.00 , 17.87 , 1.87 , 5, ON
26.00 , 17.67 , 1.67 , 5, ON
26.00 , 17.52 , 1.52 , 5, ON
26.00 , 17.37 , 1.37 , 5, ON
26.00 , 17.25 , 1.25 , 5, ON
26.00 , 17.15 , 1.15 , 5, ON
26.00 , 17.06 , 1.06 , 5, ON
26.00 , 16.98 , 0.98 , 5, ON
26.00 , 16.89 , 0.89 , 5, ON
26.00 , 16.82 , 0.82 , 5, ON
26.00 , 16.75 , 0.75 , 5, ON
26.00 , 16.70 , 0.70 , 5, ON
26.00 , 16.65 , 0.65 , 5, ON
26.00 , 16.59 , 0.59 , 5, ON
26.00 , 16.52 , 0.52 , 5, ON
26.00 , 16.49 , 0.49 , 5, ON
26.00 , 16.46 , 0.46 , 5, ON
26.00 , 16.41 , 0.41 , 5, ON
26.00 , 16.36 , 0.36 , 5, ON
26.00 , 16.34 , 0.34 , 5, ON
26.00 , 16.32 , 0.32 , 5, ON
26.00 , 16.27 , 0.27 , 5, ON
26.00 , 16.23 , 0.23 , 5, ON
26.00 , 16.21 , 0.21 , 5, ON
26.00 , 16.20 , 0.20 , 5, ON
26.00 , 16.18 , 0.18 , 5, ON
26.00 , 16.15 , 0.15 , 5, ON
26.00 , 16.16 , 0.16 , 5, ON
26.00 , 16.20 , 0.20 , 5, ON
26.00 , 16.21 , 0.21 , 5, ON
26.00 , 16.20 , 0.20 , 5, ON
26.00 , 16.17 , 0.17 , 5, ON
26.00 , 16.20 , 0.20 , 5, ON
26.00 , 16.16 , 0.16 , 5, ON
26.00 , 16.13 , 0.13 , 5, ON
26.00 , 16.13 , 0.13 , 5, ON
26.00 , 16.12 , 0.12 , 5, ON
26.00 , 16.12 , 0.12 , 5, ON
26.00 , 16.12 , 0.12 , 5, ON
26.00 , 16.09 , 0.09 , 5, ON
26.00 , 16.10 , 0.10 , 5, ON
26.00 , 16.11 , 0.11 , 5, ON
26.00 , 16.10 , 0.10 , 5, ON
26.00 , 16.09 , 0.09 , 5, ON
26.00 , 16.10 , 0.10 , 5, ON
26.00 , 16.09 , 0.09 , 5, ON
26.00 , 16.09 , 0.09 , 5, ON
26.00 , 16.08 , 0.08 , 5, ON
26.00 , 16.09 , 0.09 , 5, ON
26.00 , 16.11 , 0.11 , 5, ON
26.00 , 16.07 , 0.07 , 5, ON
26.00 , 16.08 , 0.08 , 5, ON
26.00 , 16.09 , 0.09 , 5, ON
26.00 , 16.10 , 0.10 , 5, ON
26.00 , 16.07 , 0.07 , 5, ON
26.00 , 16.10 , 0.10 , 5, ON
26.00 , 16.09 , 0.09 , 5, ON
26.00 , 16.11 , 0.11 , 5, ON
26.00 , 16.09 , 0.09 , 5, ON
26.00 , 16.10 , 0.10 , 5, ON
26.00 , 16.10 , 0.10 , 5, ON
26.00 , 16.11 , 0.11 , 5, ON
26.00 , 16.12 , 0.12 , 5, ON
26.00 , 16.11 , 0.11 , 5, ON
26.00 , 16.11 , 0.11 , 5, ON
26.00 , 16.12 , 0.12 , 5, ON
26.00 , 16.13 , 0.13 , 5, ON
26.00 , 16.13 , 0.13 , 5, ON
26.00 , 16.12 , 0.12 , 5, ON
26.00 , 16.15 , 0.15 , 5, ON
26.00 , 16.17 , 0.17 , 5, ON
26.00 , 16.18 , 0.18 , 5, ON
26.00 , 16.17 , 0.17 , 5, ON
26.00 , 16.18 , 0.18 , 5, ON
26.00 , 16.14 , 0.14 , 5, ON
26.00 , 16.01 , 0.01 , 5, ON
26.00 , 15.86 , -0.14 , 0, OFF
26.00 , 14.90 , -1.10 , 0, OFF
26.00 , 15.00 , -1.00 , 0, OFF
26.00 , 15.26 , -0.74 , 0, OFF
26.00 , 15.63 , -0.37 , 0, OFF
26.00 , 16.04 , 0.04 , 5, ON
26.00 , 17.33 , 1.33 , 5, ON
26.00 , 17.59 , 1.59 , 5, ON
26.00 , 17.75 , 1.75 , 5, ON
26.00 , 17.82 , 1.82 , 5, ON
26.00 , 17.86 , 1.86 , 5, ON
26.00 , 17.86 , 1.86 , 5, ON
26.00 , 17.85 , 1.85 , 5, ON
26.00 , 17.81 , 1.81 , 5, ON
26.00 , 17.78 , 1.78 , 5, ON
26.00 , 17.72 , 1.72 , 5, ON
26.00 , 17.66 , 1.66 , 5, ON
26.00 , 17.60 , 1.60 , 5, ON
26.00 , 17.54 , 1.54 , 5, ON
26.00 , 17.48 , 1.48 , 5, ON
26.00 , 17.42 , 1.42 , 5, ON
26.00 , 17.35 , 1.35 , 5, ON
26.00 , 17.30 , 1.30 , 5, ON
26.00 , 17.27 , 1.27 , 5, ON
26.00 , 17.23 , 1.23 , 5, ON
26.00 , 17.18 , 1.18 , 5, ON
26.00 , 17.11 , 1.11 , 5, ON
26.00 , 17.04 , 1.04 , 5, ON
26.00 , 16.98 , 0.98 , 5, ON
26.00 , 16.96 , 0.96 , 5, ON
26.00 , 16.94 , 0.94 , 5, ON
26.00 , 16.90 , 0.90 , 5, ON
26.00 , 16.87 , 0.87 , 5, ON
26.00 , 16.85 , 0.85 , 5, ON
26.00 , 16.83 , 0.83 , 5, ON
26.00 , 16.83 , 0.83 , 5, ON
26.00 , 16.81 , 0.81 , 5, ON
26.00 , 16.81 , 0.81 , 5, ON
26.00 , 16.80 , 0.80 , 5, ON
26.00 , 16.79 , 0.79 , 5, ON
26.00 , 16.75 , 0.75 , 5, ON
26.00 , 16.71 , 0.71 , 5, ON
26.00 , 16.70 , 0.70 , 5, ON
26.00 , 16.69 , 0.69 , 5, ON
26.00 , 16.73 , 0.73 , 5, ON
26.00 , 16.71 , 0.71 , 5, ON
26.00 , 16.71 , 0.71 , 5, ON
26.00 , 16.71 , 0.71 , 5, ON
26.00 , 16.72 , 0.72 , 5, ON
26.00 , 16.64 , 0.64 , 5, ON
26.00 , 16.62 , 0.62 , 5, ON
26.00 , 16.68 , 0.68 , 5, ON
26.00 , 16.70 , 0.70 , 5, ON
26.00 , 16.65 , 0.65 , 5, ON
26.00 , 16.66 , 0.66 , 5, ON
26.00 , 16.64 , 0.64 , 5, ON
26.00 , 16.64 , 0.64 , 5, ON
26.00 , 16.63 , 0.63 , 5, ON
26.00 , 16.60 , 0.60 , 5, ON
26.00 , 16.61 , 0.61 , 5, ON
26.00 , 16.62 , 0.62 , 5, ON
26.00 , 16.62 , 0.62 , 5, ON
26.00 , 16.61 , 0.61 , 5, ON
26.00 , 16.61 , 0.61 , 5, ON
26.00 , 16.59 , 0.59 , 5, ON
26.00 , 16.60 , 0.60 , 5, ON
26.00 , 16.60 , 0.60 , 5, ON
26.00 , 16.59 , 0.59 , 5, ON
26.00 , 16.57 , 0.57 , 5, ON
26.00 , 16.60 , 0.60 , 5, ON
26.00 , 16.60 , 0.60 , 5, ON
26.00 , 16.53 , 0.53 , 5, ON
26.00 , 16.49 , 0.49 , 5, ON
26.00 , 16.51 , 0.51 , 5, ON
26.00 , 16.55 , 0.55 , 5, ON
26.00 , 16.52 , 0.52 , 5, ON
26.00 , 16.52 , 0.52 , 5, ON
26.00 , 16.55 , 0.55 , 5, ON
26.00 , 16.54 , 0.54 , 5, ON
26.00 , 16.55 , 0.55 , 5, ON
26.00 , 16.50 , 0.50 , 5, ON
26.00 , 16.57 , 0.57 , 5, ON
26.00 , 16.60 , 0.60 , 5, ON
26.00 , 16.59 , 0.59 , 5, ON
26.00 , 16.59 , 0.59 , 5, ON
26.00 , 16.64 , 0.64 , 5, ON
26.00 , 16.63 , 0.63 , 5, ON
26.00 , 16.65 , 0.65 , 5, ON
26.00 , 16.66 , 0.66 , 5, ON
26.00 , 16.66 , 0.66 , 5, ON
26.00 , 16.68 , 0.68 , 5, ON
26.00 , 16.68 , 0.68 , 5, ON
26.00 , 16.69 , 0.69 , 5, ON
26.00 , 16.69 , 0.69 , 5, ON
26.00 , 16.69 , 0.69 , 5, ON
26.00 , 16.72 , 0.72 , 5, ON
26.00 , 16.71 , 0.71 , 5, ON
26.00 , 16.73 , 0.73 , 5, ON
26.00 , 16.74 , 0.74 , 5, ON
26.00 , 16.75 , 0.75 , 5, ON
26.00 , 16.73 , 0.73 , 5, ON
26.00 , 16.74 , 0.74 , 5, ON
26.00 , 16.76 , 0.76 , 5, ON
26.00 , 16.75 , 0.75 , 5, ON
26.00 , 16.75 , 0.75 , 5, ON
26.00 , 16.75 , 0.75 , 5, ON
26.00 , 16.77 , 0.77 , 5, ON
26.00 , 16.77 , 0.77 , 5, ON
26.00 , 16.77 , 0.77 , 5, ON
26.00 , 16.79 , 0.79 , 5, ON
26.00 , 16.81 , 0.81 , 5, ON
26.00 , 16.79 , 0.79 , 5, ON
26.00 , 16.79 , 0.79 , 5, ON
26.00 , 16.75 , 0.75 , 5, ON
26.00 , 17.35 , 1.35 , 5, ON
26.00 , 17.40 , 1.40 , 5, ON
